"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.533288417E0,-2.605430125E0,8.071315223E0,4.489152455E0,9.596191188E0
6.543337417E0,-2.554721901E0,8.043625733E0,3.019358614E0,8.963428215E0
6.553387417E0,-2.404103765E0,8.036824837E0,2.521136371E0,8.759360535E0
6.563436417E0,-2.120832187E0,7.903160411E0,3.112803259E0,8.754851099E0
6.573486417E0,-1.625171025E0,7.598692383E0,3.576950268E0,8.554290153E0
6.583535417E0,-1.095429586E0,7.245000740E0,3.375644959E0,8.067526299E0
6.593585417E0,-4.042300779E-1,6.905141271E0,2.670494140E0,7.414574625E0
6.603634417E0,5.161840482E-1,6.553085094E0,1.076199044E0,6.660898934E0
6.613684417E0,1.490890303E0,5.753580680E0,-1.447309835E0,6.117282918E0
6.623734417E0,2.483669168E0,4.145741971E0,-5.040570034E0,6.983060596E0
6.633783417E0,3.656973799E0,9.153535438E-1,-8.345550807E0,9.157485886E0
6.643833417E0,4.066638791E0,-4.119471601E0,-1.115189857E1,1.256472996E1
6.653882417E0,2.741830463E0,-1.086952249E1,-1.300721074E1,1.717124587E1
6.663932417E0,1.552833366E-1,-1.624494619E1,-1.130688604E1,1.979313168E1
6.673981417E0,-2.863624749E0,-1.490104437E1,-1.073214099E1,1.858548682E1
6.684031417E0,-4.513046517E0,-8.956636882E0,-7.972185037E0,1.281189554E1
6.694080417E0,-4.345576121E0,-3.081682624E0,-4.872408497E0,7.219498887E0
6.704130417E0,-3.053068981E0,1.728077928E0,-2.315207084E0,4.203292444E0
6.714179417E0,-2.719684134E0,4.495004348E0,-2.413145900E-3,5.253736927E0
6.724229417E0,-4.189054052E0,3.424461023E0,-3.114199575E0,6.242863617E0
6.734279417E0,-5.683850294E0,-3.732674192E0,-1.086369165E1,1.281634921E1
6.744328417E0,-4.621148086E0,-1.460156402E1,-1.192333576E1,1.940944659E1
6.754378417E0,-1.210336583E0,-2.018369498E1,-1.373950083E0,2.026657831E1
6.764427417E0,1.472873131E0,-1.309400447E1,1.592303241E1,2.066797691E1
6.774477417E0,6.401916882E-1,-8.296877414E-1,2.703533364E1,2.705563698E1
6.784526417E0,-3.851473242E0,5.659617094E0,1.656497600E1,1.792382609E1
6.794576417E0,-6.103227219E0,1.134669973E1,-3.171050298E-1,1.288788318E1
6.804625417E0,-1.375888142E0,1.801173737E1,-6.049923416E0,1.905038909E1
6.814675417E0,4.714766686E0,1.771122323E1,4.300371004E0,1.882577074E1
6.824725417E0,4.111031437E0,1.210484035E1,1.020698384E1,1.635879759E1
6.834774417E0,1.133477346E0,6.318217059E0,9.540685433E0,1.149910067E1
6.844827375E0,-7.229576370E-1,1.115151733E0,8.600000582E0,8.702082575E0
6.854876375E0,-2.200694482E0,-4.447837198E0,6.423106753E0,8.116810476E0
6.864926375E0,-3.678434835E0,-1.077231721E1,3.663970285E0,1.195819297E1
6.874975375E0,-4.321839057E0,-1.430970376E1,5.334785553E0,1.587154218E1
6.885025375E0,-5.147117997E0,-1.364634416E1,7.724625621E0,1.650410172E1
6.895074375E0,-4.707683369E0,-1.048997271E1,6.437409042E0,1.317733073E1
6.905124375E0,-2.438239518E0,-6.860343413E0,3.821906211E0,8.222912548E0
6.915173375E0,-6.399805306E-1,-3.653473071E0,1.175079993E0,3.890790865E0
6.925223375E0,5.307169738E-1,-1.229800429E0,-2.021136868E-1,1.354592022E0
6.935272375E0,9.286094740E-1,3.811946064E-1,-1.251561427E-1,1.011577453E0
6.945322375E0,1.278900961E0,1.674401658E0,2.909270453E-1,2.126933738E0
6.955372375E0,1.803854627E0,2.839980363E0,7.854927313E-1,3.454906483E0
6.965421375E0,2.121614983E0,3.638909411E0,8.460663772E-1,4.296363597E0
6.975471375E0,2.395396823E0,4.248068830E0,4.856200308E-1,4.901004135E0
6.985520375E0,2.797914909E0,4.742281344E0,2.468804815E-1,5.511670360E0
6.995570375E0,2.896981360E0,4.565315947E0,2.825771483E-1,5.414283013E0
7.005619375E0,3.020633599E0,4.300241196E0,7.311884701E-1,5.305745778E0
7.015669375E0,3.050432180E0,4.165901417E0,5.148830062E-1,5.188928175E0
7.025718375E0,2.730937393E0,3.765243768E0,-4.965410216E-1,4.677780741E0
7.035768375E0,1.852817164E0,2.926444895E0,-1.740347725E0,3.876315438E0
7.045818375E0,5.859987433E-1,2.134893864E0,-2.344554113E0,3.224608554E0
7.055867375E0,-5.453858837E-1,1.766258492E0,-2.783300963E0,3.341239152E0
7.065917375E0,-1.020380647E0,1.875885599E0,-2.399860733E0,3.212390852E0
7.075966375E0,-1.248229391E0,2.059485247E0,-1.852241798E0,3.038150058E0
7.086016375E0,-1.267171008E0,2.382692431E0,-1.857960521E0,3.276425321E0
7.096065375E0,-1.173119567E0,2.318261962E0,-2.716529853E0,3.759000198E0
7.106115375E0,-8.399817646E-1,1.618562502E0,-4.007191027E0,4.402600807E0
7.116164375E0,-7.831848353E-2,5.214652169E-1,-5.025782425E0,5.053370038E0
7.126214375E0,9.630560061E-1,2.285208821E-2,-4.957227330E0,5.049960583E0
7.136263375E0,1.951805847E0,-1.931791413E-1,-3.716491731E0,4.202282122E0
7.146313375E0,2.776831311E0,-8.819636035E-1,-2.361213562E0,3.750197516E0
7.156363375E0,3.582005771E0,-1.907016175E0,-1.786940971E0,4.434031356E0
7.166412375E0,4.201848344E0,-2.979568604E0,-2.399400850E0,5.682471558E0
7.176462375E0,4.624238047E0,-3.632570445E0,-3.650454446E0,6.921341143E0
7.186511375E0,5.027092202E0,-3.777432874E0,-4.012383939E0,7.459214436E0
7.196561375E0,5.551559964E0,-3.972289581E0,-3.008436015E0,7.459865267E0
7.206610375E0,6.114883643E0,-4.372829116E0,-1.757917731E0,7.720343982E0
7.216660375E0,6.502973287E0,-4.636167828E0,-1.611745526E0,8.147419060E0
7.226709375E0,6.397487762E0,-4.741831693E0,-2.778964376E0,8.434184043E0
7.236759375E0,5.735885836E0,-4.654356177E0,-4.000403871E0,8.400395757E0
7.246808375E0,4.646739302E0,-4.634175682E0,-4.425661925E0,7.915444010E0
7.256858375E0,3.840196302E0,-5.009914252E0,-3.349368156E0,7.145950986E0
7.266908375E0,3.601001620E0,-6.030199004E0,-1.222819146E0,7.129221511E0
7.276957375E0,3.722148619E0,-6.610411196E0,8.564159489E-1,7.634485890E0
7.287007375E0,3.438250512E0,-6.857765960E0,1.724860497E0,7.862929752E0
7.297056375E0,2.422815148E0,-7.227901728E0,3.397591898E-1,7.630729515E0
7.307106375E0,1.426170396E0,-6.506422559E0,-1.710662581E0,6.877053365E0
7.317155375E0,-2.726366624E-1,-4.664896953E0,-3.967506559E0,6.129983901E0
7.327205375E0,-3.180915428E0,-3.145092754E0,-5.628171353E0,7.189307628E0
7.337254375E0,-5.246404889E0,-3.169823552E0,-4.465888723E0,7.583977037E0
7.347304375E0,-6.408883401E0,-4.847632967E0,-1.466263000E0,8.168430633E0
7.357354375E0,-6.734579744E0,-6.526375598E0,4.541584291E-1,9.389057602E0
7.367403375E0,-6.349096205E0,-7.265018683E0,1.281176405E0,9.733084407E0
7.377453375E0,-5.852754720E0,-7.652008465E0,1.419399320E0,9.737693042E0
7.387502375E0,-5.380058205E0,-8.191716410E0,1.023005462E0,9.853719308E0
7.397552375E0,-4.627993421E0,-8.690201485E0,-1.330580517E-1,9.846604968E0
7.407601375E0,-3.791413274E0,-8.864578904E0,-1.266073047E0,9.724120254E0
7.417651375E0,-2.797941806E0,-8.311471480E0,-1.341507976E0,8.871791260E0
7.427700375E0,-2.041190186E0,-7.263074484E0,1.089674245E0,7.622735618E0
7.437750375E0,-1.955240502E0,-6.481762512E0,4.718245779E0,8.252154501E0
7.447799375E0,-1.306937191E0,-5.245636564E0,3.846279745E0,6.634655655E0
7.457849375E0,-1.622391113E-1,-3.705277648E0,9.047876982E-1,3.817596725E0
7.467899375E0,5.790480119E-1,-2.585929953E0,7.404796958E-1,2.751479693E0
7.477948375E0,9.540260779E-1,-1.040399759E0,3.409724286E0,3.690368155E0
7.487998375E0,9.450921902E-1,1.214209998E0,6.645865788E0,6.821659420E0
7.498047375E0,1.835654965E-1,3.302678724E0,8.867800720E0,9.464632727E0
7.508097375E0,-6.707531109E-1,4.952410394E0,8.951063901E0,1.025172295E1
7.518146375E0,-1.833497964E0,6.106878805E0,7.270176512E0,9.670116341E0
7.528196375E0,-2.781002423E0,7.135106415E0,5.553693613E0,9.459769066E0
7.538245375E0,-3.457877861E0,7.860601451E0,4.495626200E0,9.693122789E0
7.548295375E0,-3.895110720E0,8.582271239E0,4.127811484E0,1.028912507E1
7.558345375E0,-4.115727921E0,9.426052524E0,4.155245158E0,1.109304939E1
7.568394375E0,-4.086386593E0,1.017295071E1,4.384609209E0,1.180729772E1
7.578444375E0,-3.376524087E0,1.068433766E1,5.645502500E0,1.254701896E1
7.588493375E0,-2.352102138E0,1.077588518E1,5.950728326E0,1.253248792E1
7.598543375E0,-1.586342005E0,9.932566996E0,5.282008000E0,1.136098484E1
7.608592375E0,-1.475017159E0,9.148730780E0,3.423987399E0,9.879202408E0
7.618642375E0,-1.638392749E0,8.779130618E0,3.260962056E0,9.507435971E0
7.628691375E0,-1.661133156E0,8.649383242E0,3.613121436E0,9.519760519E0
7.638741375E0,-1.221337169E0,8.438671224E0,3.756851844E0,9.317551840E0
7.648791375E0,-3.476964927E-1,7.931541041E0,3.325201906E0,8.607392396E0
7.658840375E0,4.925717854E-1,7.172063157E0,1.487881325E0,7.341315123E0
7.668890375E0,1.454300327E0,5.788154097E0,-1.083499001E0,6.065615169E0
7.678939375E0,2.131912369E0,3.913546114E0,-5.905249853E0,7.398166621E0
7.688989375E0,2.276562397E0,8.631414163E-1,-1.127773299E1,1.153754787E1
7.699038375E0,1.571712272E0,-4.169220296E0,-1.599735053E1,1.660626090E1
7.709088375E0,-2.677035128E-1,-9.866736703E0,-1.366996106E1,1.686096064E1
7.719137375E0,-1.999308043E0,-1.436114990E1,-8.844800697E0,1.698441516E1
7.729187375E0,-3.833902651E0,-1.425607192E1,-6.544466883E0,1.614820247E1
7.739236375E0,-4.199383158E0,-9.171675255E0,-5.195637608E0,1.134676588E1
7.749286375E0,-2.401144636E0,-3.819993587E0,-4.226741403E0,6.182490554E0
7.759336375E0,-8.503700741E-1,2.679989433E-1,-3.052072324E0,3.179638056E0
7.769385375E0,1.528574730E-1,3.513220003E0,3.474760526E-1,3.533669453E0
7.779435375E0,-1.814218524E-1,6.548903165E0,-2.067130482E0,6.869794392E0
7.789484375E0,-6.917937317E-1,8.044277113E0,-1.251700825E1,1.489511559E1
7.799534375E0,-1.278702302E0,4.859048486E0,-1.355990828E1,1.446086250E1
7.809583375E0,-6.640866273E-1,-1.417623521E0,7.002406195E0,7.175260275E0
7.819633375E0,-2.157233151E0,-9.041025653E0,1.160658040E1,1.486965058E1
7.829682375E0,-6.646988454E0,-2.818312570E1,-6.166265466E0,2.960563898E1
7.839732875E0,-3.148708087E0,-2.184094792E1,1.218083311E1,2.520543719E1
7.849782875E0,-6.632977356E0,-5.420647237E0,1.924446491E1,2.106488155E1
7.859831875E0,-8.567746755E0,4.494306775E0,9.157783440E0,1.332178950E1
7.869881875E0,-3.486949047E0,1.307523725E1,-1.223137819E0,1.358737314E1
7.879930875E0,2.705614856E0,1.633789938E1,8.003402737E-1,1.657974223E1
7.889980875E0,4.355395058E0,1.389915437E1,8.354598788E0,1.679152403E1
7.900029875E0,2.509898315E0,9.708969469E0,9.377963269E0,1.372988976E1
7.910079875E0,-3.886870824E-2,5.091968229E0,7.352631608E0,8.943759992E0
7.920128875E0,-6.821191480E-1,8.776267236E-1,6.117689137E0,6.217848147E0
7.930178875E0,-7.725717004E-1,-2.932328948E0,5.209227122E0,6.027558984E0
7.940228875E0,-1.872274944E0,-7.359983312E0,4.773539389E0,8.970030442E0
7.950277875E0,-3.165006616E0,-1.081382426E1,5.848626001E0,1.269497885E1
7.960327875E0,-4.801801322E0,-1.158422766E1,6.775175793E0,1.425323239E1
7.970376875E0,-6.042812617E0,-1.112266717E1,5.522822653E0,1.381053509E1
7.980426875E0,-4.693237238E0,-9.204250678E0,3.421918069E0,1.088366802E1
7.990475875E0,-2.432077576E0,-5.188878227E0,8.605967811E-1,5.794832647E0
8.000525875E0,-5.150892667E-1,-1.382194072E0,-1.048868939E0,1.809945705E0
8.010574875E0,9.708608696E-1,1.469846174E0,-1.793404191E0,2.513825211E0
8.020624875E0,1.670717766E0,3.343960066E0,-7.448358715E-1,3.811580676E0
8.030673875E0,1.912879325E0,4.480005655E0,7.535213256E-1,4.929234461E0
8.040723875E0,1.926751551E0,5.158486739E0,1.206417999E0,5.637180267E0
8.050773875E0,2.136473197E0,5.395228806E0,1.135956711E0,5.912986491E0
8.060822875E0,2.658233113E0,5.372263867E0,1.149644531E0,6.103204477E0
8.070872875E0,3.182413485E0,4.992134623E0,1.522873988E0,6.112962364E0
8.080921875E0,3.472025784E0,4.254449896E0,2.516431702E0,6.040507882E0
8.090971875E0,3.355517673E0,3.195342556E0,2.926883436E0,5.480543728E0
8.101020875E0,3.083124547E0,1.832492242E0,2.059440954E0,4.135816949E0
8.111070875E0,2.983917763E0,1.055600765E0,1.191968067E-1,3.167375265E0
8.121119875E0,2.710491434E0,7.974836165E-1,-2.183868826E0,3.570998037E0
8.131169875E0,1.828336334E0,6.878360438E-1,-3.283879341E0,3.820967901E0
8.141219875E0,8.936568654E-1,7.876790053E-1,-3.585071173E0,3.777803082E0
8.151268875E0,6.967893004E-2,8.943146771E-1,-3.809777917E0,3.913957290E0
8.161318875E0,-7.276263463E-1,8.022637153E-1,-3.628823549E0,3.787007726E0
8.171367875E0,-1.330251794E0,4.532276255E-1,-3.197333240E0,3.492552786E0
8.181417875E0,-1.780384488E0,1.135693002E-1,-2.683002211E0,3.221981964E0
8.191466875E0,-1.641474524E0,-1.202006274E-1,-2.176993524E0,2.729136788E0
8.201516875E0,-6.992825532E-1,-2.884963578E-1,-2.610506093E0,2.717897772E0
8.211565875E0,9.721940348E-1,-1.062433822E0,-3.923668814E0,4.179605702E0
8.221615875E0,2.904865161E0,-2.751225477E0,-4.959386122E0,6.372047861E0
8.231665875E0,4.435582019E0,-4.375794824E0,-5.083827735E0,8.041596398E0
8.241714875E0,5.381610056E0,-5.181558098E0,-4.560272723E0,8.752505837E0
8.251764875E0,5.820464641E0,-5.221634914E0,-3.485029114E0,8.560882416E0
8.261813875E0,5.919276738E0,-5.287561685E0,-2.422620728E0,8.298508111E0
8.271863875E0,6.008837956E0,-5.591033932E0,-2.460610965E0,8.568570495E0
8.281912875E0,5.897398796E0,-5.727697980E0,-3.071898185E0,8.776240378E0
8.291962875E0,5.316617085E0,-5.706969600E0,-3.541860834E0,8.566253406E0
8.302011875E0,4.229025325E0,-5.641253328E0,-4.222364762E0,8.218075109E0
8.312061875E0,3.397522901E0,-5.470243320E0,-4.403596872E0,7.801178710E0
8.322110875E0,3.553725420E0,-5.337529067E0,-2.119232681E0,6.753467854E0
8.332160875E0,4.057715063E0,-6.253758523E0,8.553099480E-1,7.503739222E0
8.342210875E0,4.524236918E0,-6.551684686E0,1.468570603E0,8.096294926E0
8.352259875E0,4.578970073E0,-6.407288280E0,1.142040447E0,7.957673430E0
8.362309875E0,3.653780050E0,-5.713874577E0,4.244012909E-1,6.795482896E0
8.372358875E0,2.019555489E0,-4.675372825E0,-7.379058976E-1,5.146087886E0
8.382408875E0,-3.452953336E-1,-3.798530213E0,-2.309271429E0,4.458788533E0
8.392457875E0,-2.385846127E0,-3.561434973E0,-2.528578708E0,4.976925868E0
8.402507875E0,-3.793915590E0,-4.016135513E0,-2.112602524E0,5.914915839E0
8.412556875E0,-4.508984164E0,-4.543174880E0,-1.606811353E0,6.599486261E0
8.422606875E0,-4.645496769E0,-4.912957476E0,-9.052858078E-1,6.821827745E0
8.432656875E0,-4.357412640E0,-5.037778573E0,2.481032073E-1,6.665419196E0
8.442705875E0,-3.950962155E0,-5.158330618E0,1.779310062E0,6.736796049E0
8.452755875E0,-3.416237499E0,-5.259521948E0,2.897183089E0,6.908467241E0
8.462804875E0,-2.664082375E0,-5.318996317E0,3.140513799E0,6.726952032E0
8.472854875E0,-1.555161143E0,-5.373570719E0,3.005029135E0,6.350117208E0
8.482903875E0,-7.861653073E-1,-5.161807373E0,3.414073445E0,6.238446019E0
8.492953875E0,-6.820389681E-1,-5.055665206E0,4.828924216E0,7.024488374E0
8.503002875E0,-4.248187821E-1,-5.127117012E0,4.024950775E0,6.532076897E0
8.513052875E0,-2.235323301E-1,-4.527061708E0,1.268176875E0,4.706647108E0
8.523102875E0,-1.556405284E-1,-3.393131642E0,-3.036597960E-1,3.410245678E0
8.533151875E0,-4.806048008E-1,-2.415432161E0,9.981221969E-1,2.657356096E0
8.543201875E0,-8.258563533E-1,-8.038091344E-1,4.966536098E0,5.098492782E0
8.553250875E0,-5.867648382E-1,1.347240002E0,7.575859591E0,7.717058840E0
8.563300875E0,-7.197544592E-1,3.398883548E0,8.249040173E0,8.950816702E0
8.573349875E0,-1.149752047E0,5.013869893E0,7.930337684E0,9.452569855E0
8.583399875E0,-1.720940816E0,6.179992390E0,6.246120890E0,8.953656762E0
8.593448875E0,-2.225509919E0,7.049252332E0,4.783591923E0,8.804976123E0
8.603498875E0,-2.497964441E0,7.722952732E0,3.994270434E0,9.046436954E0
8.613548875E0,-2.670768082E0,8.093480848E0,4.167413799E0,9.487084492E0
8.623597875E0,-2.848557644E0,8.643112687E0,4.501422252E0,1.015285575E1
8.633647875E0,-2.842207568E0,9.364042218E0,4.746533439E0,1.087625902E1
8.643696875E0,-2.900971208E0,9.829895736E0,4.201129137E0,1.107664074E1
8.653746875E0,-2.610413707E0,9.499684172E0,4.707874573E0,1.091889839E1
8.663795875E0,-2.447416723E0,8.844837534E0,4.126442651E0,1.006223278E1
8.673845875E0,-2.419365291E0,8.297167436E0,2.969534782E0,9.138624223E0
8.683894875E0,-2.194255089E0,7.902986748E0,3.157475695E0,8.788720482E0
8.693944875E0,-1.871475337E0,7.544767606E0,3.796425507E0,8.650941267E0
8.703994875E0,-1.277911612E0,7.106960843E0,3.883925874E0,8.199196954E0
8.714043875E0,-5.559418622E-1,6.534088075E0,3.545227953E0,7.454664283E0
8.724093875E0,7.175589759E-2,5.699807931E0,2.744924225E0,6.326734415E0
8.734142875E0,5.382177821E-1,4.477470303E0,1.120979068E0,4.646935847E0
8.744192875E0,1.052364331E0,2.620277082E0,-1.688215120E0,3.289892546E0
8.754241875E0,1.318445680E0,-5.438992292E-1,-6.390616114E0,6.547831679E0
8.764291875E0,1.587957737E0,-5.778046600E0,-1.094602980E1,1.247890222E1
8.774340875E0,1.995473731E0,-1.213612881E1,-1.433300023E1,1.888656754E1
8.784390875E0,2.011898852E0,-1.718604737E1,-1.532913774E1,2.311688614E1
8.794440875E0,7.783717728E-1,-1.653275083E1,-1.246265955E1,2.071848439E1
8.804489875E0,-4.162907642E-1,-9.868852226E0,-8.560793247E0,1.307114086E1
8.814539875E0,2.315748098E-1,-3.280387968E0,-4.780762455E0,5.802608186E0
8.824588875E0,1.258661701E0,1.324741670E0,-2.253187714E0,2.901038546E0
8.834638875E0,7.124681707E-1,4.097256859E0,1.033973669E0,4.285350185E0
8.844687125E0,-4.081425961E-1,5.691570958E0,3.626729077E0,6.761192509E0
8.854737125E0,-2.157819919E0,7.382696822E0,-1.841475320E-1,7.693783821E0
8.864786125E0,-4.952626156E0,6.907585992E0,-2.746565538E0,8.932349765E0
8.874836125E0,-7.713336402E0,3.141201432E0,3.276125348E0,8.949620225E0
8.884886125E0,-8.712584041E0,-6.157790512E-1,4.806142587E0,9.969318486E0
8.894935125E0,-1.072824908E1,-8.188496933E0,-8.062352026E0,1.572095196E1
8.904985125E0,-5.494544349E0,-1.782950538E1,-3.906050568E0,1.906144042E1
8.915034125E0,-4.221620996E-1,-1.053163529E1,1.816629331E1,2.100256592E1
8.925084125E0,-2.980087836E0,-2.362323655E0,1.742499734E1,1.783513468E1
8.935133125E0,-3.612529698E0,3.220361622E0,6.323998786E0,7.963294572E0
8.945183125E0,-1.024368521E0,7.119833488E0,1.648467502E-1,7.195035386E0
8.955232125E0,1.707831067E0,8.102894281E0,3.917078125E0,9.160626818E0
8.965282125E0,1.730918651E0,6.857996340E0,7.214630302E0,1.010341940E1
8.975332125E0,7.281801508E-1,4.700656185E0,7.415379249E0,8.809895817E0
8.985381125E0,2.249047447E-1,2.287875152E0,6.487054242E0,6.882356253E0
8.995431125E0,1.176573079E-1,-5.469228244E-1,5.665580084E0,5.693133189E0
9.005480125E0,-8.119480200E-2,-3.620754976E0,5.125774491E0,6.276147172E0
9.015530125E0,-2.361943294E-1,-5.948412829E0,4.739245470E0,7.609195133E0
9.025579125E0,-5.423886010E-1,-6.861160269E0,4.573052398E0,8.263323415E0
9.035629125E0,-1.199024487E0,-6.946543651E0,3.939988393E0,8.075619911E0
9.045678125E0,-1.533293433E0,-6.408784583E0,2.374398741E0,7.004375629E0
9.055728125E0,-1.002510825E0,-5.120999070E0,7.111710390E-1,5.266443171E0
9.065777125E0,2.163116035E-1,-2.712759569E0,-1.997443950E-1,2.728690714E0
9.075827125E0,1.367507036E0,8.260946274E-3,-3.100392544E-1,1.402236811E0
9.085877125E0,1.752375448E0,1.858060947E0,5.233240467E-1,2.607120682E0
9.095926125E0,1.530707356E0,2.966372607E0,1.389862695E0,3.615819377E0
9.105976125E0,1.034498749E0,4.118627847E0,1.142151105E0,4.397475657E0
9.116025125E0,9.785713005E-1,5.029457400E0,4.960725135E-1,5.147730711E0
9.126075125E0,1.575020626E0,5.141849656E0,5.181685567E-1,5.402574064E0
9.136124125E0,2.046666689E0,4.581729081E0,8.398683286E-1,5.087874283E0
9.146174125E0,2.114493659E0,3.478714998E0,1.204476065E0,4.245386209E0
9.156224125E0,1.718189409E0,2.248366685E0,5.446821713E-1,2.881667271E0
9.166273125E0,1.248266229E0,1.575612364E0,-6.431703329E-1,2.110542816E0
9.176323125E0,6.023705086E-1,1.216591569E0,-1.814337807E0,2.266002417E0
9.186372125E0,1.828333703E-1,1.176271509E0,-2.134386325E0,2.443900098E0
9.196422125E0,2.362956324E-1,1.323259985E0,-2.331256814E0,2.691024145E0
9.206471125E0,3.558133051E-1,1.251591833E0,-2.280525786E0,2.625620514E0
9.216521125E0,3.730460729E-1,1.025711553E0,-2.039232977E0,2.312945892E0
9.226570125E0,2.712920952E-1,1.186803514E0,-2.106726072E0,2.433186537E0
9.236620125E0,1.540044044E-1,1.431659762E0,-2.545494118E0,2.924535405E0
9.246670125E0,1.511003847E-1,1.232225270E0,-2.647917748E0,2.924496340E0
9.256719125E0,2.650841063E-1,3.479853451E-1,-2.365479690E0,2.405588815E0
9.266769125E0,7.484965208E-1,-1.005943286E0,-2.081526327E0,2.430004277E0
9.276818125E0,1.799193226E0,-2.354166790E0,-2.481094054E0,3.864586038E0
9.286868125E0,3.087424882E0,-3.694497136E0,-3.679171292E0,6.059521671E0
9.296917125E0,4.145564216E0,-4.840698754E0,-5.260368040E0,8.263748484E0
9.306967125E0,4.809201265E0,-5.464902474E0,-6.136539391E0,9.521065673E0
9.317016125E0,5.033242303E0,-5.492903620E0,-5.494842557E0,9.257365337E0
9.327066125E0,4.929049598E0,-5.272210990E0,-3.857486226E0,8.183638473E0
9.337116125E0,4.614936881E0,-4.861587347E0,-2.119489667E0,7.030285229E0
9.347165125E0,4.173618279E0,-4.298178298E0,-1.164355761E0,6.103208219E0
9.357215125E0,3.604161748E0,-4.277581481E0,-1.856411740E0,5.893551542E0
9.367264125E0,2.859085848E0,-4.728971327E0,-3.884690105E0,6.754876676E0
9.377314125E0,1.912102084E0,-5.268436612E0,-5.965556281E0,8.185378455E0
9.387363125E0,1.254456091E0,-5.779921217E0,-6.373950965E0,8.695309095E0
9.397413125E0,1.599360246E0,-5.933814086E0,-4.342649882E0,7.525072146E0
9.407462125E0,2.675396445E0,-5.692224092E0,-1.432792660E0,6.450740737E0
9.417512125E0,3.597361144E0,-5.125932950E0,5.277667612E-2,6.262505983E0
9.427562125E0,4.239343322E0,-4.953376939E0,2.871985683E-1,6.526136523E0
9.437611125E0,4.421910937E0,-4.799632004E0,7.050343131E-1,6.564056451E0
9.447661125E0,3.863213574E0,-4.041304268E0,8.165671742E-1,5.650074447E0
9.457710125E0,2.880754167E0,-3.181444309E0,-1.731518430E-1,4.295382873E0
9.467760125E0,1.071742881E0,-2.421582263E0,-2.044898783E0,3.345789068E0
9.477809125E0,-1.042550949E0,-2.162757601E0,-2.647420442E0,3.573970889E0
9.487859125E0,-2.327961616E0,-2.773030913E0,-1.651117460E0,3.979358566E0
9.497908125E0,-3.202398975E0,-3.700643145E0,-2.313047415E-1,4.899349015E0
9.507958125E0,-3.993810259E0,-4.455440918E0,8.130272698E-1,6.038417632E0
9.518008125E0,-4.369045090E0,-4.965994061E0,1.484126244E0,6.778811306E0
9.528057125E0,-4.400558074E0,-5.492276214E0,2.010227133E0,7.319222807E0
9.538107125E0,-4.097891574E0,-5.973724256E0,2.014989105E0,7.519193969E0
9.548156125E0,-3.609600828E0,-6.612795691E0,2.902217250E0,8.073484375E0
9.558206125E0,-2.866152501E0,-7.183969842E0,4.070354404E0,8.740253877E0
9.568255125E0,-2.110122866E0,-7.067068799E0,3.409866958E0,8.125470607E0
9.578305125E0,-1.506482196E0,-6.157205790E0,1.843089151E0,6.601336938E0
9.588354125E0,-9.423844908E-1,-4.308705626E0,1.489721444E-1,4.413074370E0
9.598404125E0,-6.571152113E-1,-3.016774437E0,4.675345927E-2,3.087865653E0
9.608454125E0,-5.643006762E-1,-1.720593492E0,2.673270983E0,3.228816341E0
9.618503125E0,-1.371409614E-1,3.547482347E-1,6.395855219E0,6.407153654E0
9.628553125E0,2.019514631E-1,2.668661622E0,7.687630287E0,8.140159623E0
9.638602125E0,4.375847887E-2,4.534956619E0,7.660723740E0,8.902495973E0
9.648652125E0,-4.366802976E-1,5.720522861E0,6.459686934E0,8.639596447E0
9.658701125E0,-1.133035735E0,6.466569107E0,5.099101832E0,8.312708673E0
9.668751125E0,-1.697747543E0,6.931872987E0,3.897628824E0,8.131710784E0
9.678801125E0,-2.083681026E0,7.254855638E0,3.132548722E0,8.172363087E0
9.688850125E0,-2.184078303E0,7.488555983E0,3.426462233E0,8.519936161E0
9.698900125E0,-2.327540908E0,7.856527112E0,4.442891331E0,9.321037942E0
9.708949125E0,-2.599548410E0,8.141060811E0,4.589632178E0,9.700476617E0
9.718999125E0,-2.509974914E0,8.251080852E0,4.574282360E0,9.762395628E0
9.729048125E0,-2.153708742E0,7.791911286E0,5.297806592E0,9.665355530E0
9.739098125E0,-2.051673075E0,7.536334752E0,4.407855984E0,8.968550511E0
9.749147125E0,-2.217964379E0,7.467574419E0,3.382990816E0,8.492859386E0
9.759197125E0,-2.238226444E0,7.505545068E0,3.523620153E0,8.588292226E0
9.769246125E0,-1.974929539E0,7.387164094E0,4.057162501E0,8.656275620E0
9.779296125E0,-1.473575235E0,7.028707556E0,4.062958846E0,8.251168915E0
9.789346125E0,-8.760441747E-1,6.645494490E0,3.308635575E0,7.475099985E0
9.799395125E0,-1.564548446E-1,6.328025764E0,1.982206691E0,6.633063512E0
9.809445125E0,7.555470935E-1,5.811391516E0,2.405193686E-1,5.865234210E0
9.819494125E0,1.755634101E0,4.555560452E0,-2.556692705E0,5.511085167E0
9.829544125E0,2.895593524E0,1.514043522E0,-6.733847088E0,7.484750246E0
9.839593125E0,3.994090925E0,-3.571750047E0,-1.066568388E1,1.193595297E1
9.849643250E0,4.242931758E0,-1.013226695E1,-1.387854294E1,1.769969654E1
