"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.576638875E0,2.206715067E0,-1.840626889E0,4.139667299E0,5.039280115E0
6.586689875E0,1.979047440E0,-6.473810298E0,5.681735941E0,8.837928030E0
6.596740875E0,2.809566656E0,-1.263971792E1,3.252159365E0,1.335038105E1
6.606790875E0,4.959497219E0,-2.318176359E1,-4.058042507E0,2.405116389E1
6.616841875E0,8.289340938E0,-3.311088306E1,-1.212123478E1,3.622109997E1
6.626892875E0,9.879014686E0,-3.807523464E1,-1.228874230E1,4.121081911E1
6.636943375E0,8.618412294E0,-3.905407725E1,-6.273819151E0,4.048282089E1
6.646993375E0,5.575887889E0,-3.491108406E1,-7.523985140E-1,3.536156698E1
6.657044375E0,1.093577262E0,-3.189930256E1,3.805936296E0,3.214415291E1
6.667095375E0,-8.549769491E-2,-2.412762089E1,8.310674504E0,2.551894806E1
6.677146375E0,1.567955143E0,-1.200831101E1,9.083003983E0,1.513799782E1
6.687196375E0,2.117580843E0,-4.115951577E0,6.263850818E0,7.788519312E0
6.697247375E0,1.406235192E0,4.782297349E-1,3.117407357E0,3.453176758E0
6.707298375E0,2.987129053E-1,3.873444740E0,2.417167907E0,4.575533219E0
6.717349375E0,-1.309378111E0,5.317687710E0,5.386471431E0,7.681558963E0
6.727399375E0,-2.089892815E0,6.075921891E0,8.139958611E0,1.037031364E1
6.737450375E0,-2.161271823E0,7.337808917E0,8.740561799E0,1.161516062E1
6.747501375E0,-3.031280209E0,9.267033986E0,6.521917681E0,1.173038741E1
6.757552375E0,-5.781479500E0,1.085085701E1,5.014491452E0,1.327824264E1
6.767602375E0,-8.902336714E0,1.261230734E1,6.557109148E0,1.677252443E1
6.777653375E0,-1.188803145E1,1.473102839E1,9.342092355E0,2.110931497E1
6.787704375E0,-1.235905858E1,1.656869132E1,1.325059758E1,2.455292645E1
6.797754375E0,-1.263470919E1,1.697687375E1,1.291648651E1,2.479285668E1
6.807805375E0,-1.270682407E1,1.734836607E1,1.075559651E1,2.404396057E1
6.817856375E0,-1.273791722E1,1.814960770E1,1.098738131E1,2.474642081E1
6.827907375E0,-1.064052916E1,1.870723326E1,1.548465262E1,2.651331560E1
6.837957375E0,-6.033198041E0,1.744993923E1,2.067942660E1,2.772252770E1
6.848008375E0,-3.002493197E0,1.543810879E1,1.813461777E1,2.400446896E1
6.858059375E0,-2.384355379E0,1.394077953E1,1.107058134E1,1.796074207E1
6.868110375E0,-2.221768724E0,1.162618260E1,5.660304726E0,1.312034404E1
6.878160375E0,-2.137773325E0,7.707841773E0,2.806771102E0,8.476960753E0
6.888211375E0,-3.835587819E-1,1.169514467E0,-1.520660816E0,1.956346274E0
6.898262375E0,4.099522363E0,-9.278633108E0,-1.879884042E1,2.136107481E1
6.908313375E0,8.124715505E0,-1.648434875E1,-3.668794297E1,4.103352184E1
6.918363375E0,9.551841921E0,-1.489334709E1,-2.547731029E1,3.101842696E1
6.928414375E0,8.000903052E0,-8.925042037E0,-7.983246800E0,1.440149487E1
6.938465375E0,3.049793664E0,-2.395358670E0,1.622514752E1,1.668215803E1
6.948516375E0,-5.763129183E0,5.152788627E-1,3.436838058E1,3.485204089E1
6.958566375E0,-1.035127441E1,-9.448715748E0,2.738003168E1,3.075862881E1
6.968617375E0,-6.284507861E0,-1.229825572E1,1.378816019E1,1.951551932E1
6.978668375E0,-7.827648883E0,-1.102198045E1,1.116398827E1,1.753256326E1
6.988719375E0,-8.763434937E0,-2.860325750E0,7.827429028E0,1.209329982E1
6.998769375E0,-7.687446100E0,6.537933204E0,1.274435442E0,1.017180337E1
7.008820375E0,-7.293589933E0,1.194977921E1,-3.602975932E0,1.445597153E1
7.018871375E0,-8.870995054E0,8.845085456E0,-9.486663008E-1,1.256304333E1
7.028922375E0,-8.513753566E0,1.231930570E0,5.857746488E0,1.040744189E1
7.038972375E0,-7.607928645E0,-1.216537541E1,1.940190470E1,2.413111774E1
7.049023375E0,-8.674087143E0,-2.716909221E1,2.358603540E1,3.700946399E1
7.059074375E0,-6.874222364E0,-3.217142496E1,1.272060362E1,3.527136620E1
7.069125375E0,4.819596738E-1,-2.960134213E1,-1.061497215E1,3.145074522E1
7.079175375E0,6.723114524E0,-2.565461658E1,-2.932536525E1,3.953905243E1
7.089226375E0,9.553023058E0,-2.462648427E1,-1.796063387E1,3.194226583E1
7.099277375E0,1.073625509E1,-2.123976527E1,-3.206848707E0,2.401413502E1
7.109327375E0,1.116694346E1,-1.510373459E1,-4.526028505E-1,1.878904665E1
7.119378375E0,1.135439700E1,-7.415419595E0,-6.366974652E0,1.498162692E1
7.129429375E0,9.586450421E0,-7.182251930E-1,-1.531451736E1,1.808176764E1
7.139480375E0,5.343635899E0,4.201244327E0,-2.109900408E1,2.216693194E1
7.149530375E0,7.369267814E-1,6.688330023E0,-1.934961539E1,2.048620110E1
7.159581375E0,9.937006786E-1,6.607941917E0,-1.556007235E1,1.693423128E1
7.169632375E0,4.687538249E0,5.377873101E0,-1.018212850E1,1.243262944E1
7.179683375E0,8.135908245E0,5.198647170E0,-3.711696721E0,1.034386910E1
7.189733375E0,9.725501887E0,6.436291639E0,-1.452723187E-1,1.166329032E1
7.199784375E0,9.612306808E0,8.195992479E0,-1.218045772E0,1.269071985E1
7.209835375E0,9.613849304E0,9.795266186E0,-7.962286870E0,1.586730444E1
7.219886375E0,8.676034266E0,1.141973964E1,-1.086759759E1,1.799412964E1
7.229936375E0,5.900619442E0,1.337958365E1,-8.208299698E0,1.676922039E1
7.239987375E0,2.486803275E0,1.360077564E1,-6.223465269E0,1.516234838E1
7.250038375E0,-2.819802207E-1,1.143939213E1,-4.447768786E0,1.227688284E1
7.260089375E0,-1.900599441E0,8.855441460E0,-3.060507809E0,9.560221218E0
7.270139375E0,-2.155419637E0,7.283150899E0,-4.451752202E0,8.803875197E0
7.280190375E0,-2.538162294E-1,5.473411342E0,-5.571074461E0,7.814059448E0
7.290241375E0,1.851677249E0,3.321035473E0,-4.730212106E0,6.069010777E0
7.300292375E0,2.671722055E0,1.107344531E0,-2.531355550E0,3.843445274E0
7.310342375E0,2.393053844E0,-5.701660913E-1,1.262586791E0,2.765125942E0
7.320393375E0,1.854924793E0,-3.833111815E0,5.231157689E0,6.745257812E0
7.330444375E0,2.805354322E0,-7.202837053E0,5.164014112E0,9.296123721E0
7.340494375E0,3.923736057E0,-1.485064020E1,-6.329529083E-1,1.537328359E1
7.350545375E0,5.381659173E0,-2.886857374E1,-9.398051963E0,3.083310212E1
7.360596375E0,8.045321426E0,-3.909380558E1,-1.475915700E1,4.255450090E1
7.370647375E0,8.539149193E0,-4.277084351E1,-1.123909927E1,4.503975439E1
7.380697375E0,7.062727826E0,-4.095422120E1,-4.107750857E0,4.176127363E1
7.390748375E0,3.964381222E0,-3.625304110E1,1.321178523E0,3.649307907E1
7.400799375E0,1.075868823E0,-2.882344727E1,7.566327460E0,2.981942182E1
7.410850375E0,7.944892573E-1,-1.677496589E1,1.081811143E1,1.997654196E1
7.420900375E0,7.845940143E-1,-7.222784829E0,8.211421527E0,1.096410744E1
7.430951375E0,4.156785607E-3,-1.532421906E0,3.514453473E0,3.834021047E0
7.441002375E0,-1.089152235E0,2.512570785E0,2.483851016E0,3.697131376E0
7.451053375E0,-1.718401224E0,4.636386514E0,6.494246902E0,8.162366415E0
7.461103375E0,-2.497629980E0,4.863570723E0,1.044176008E1,1.178655290E1
7.471154375E0,-2.336357048E0,5.064468774E0,1.223622261E1,1.344739945E1
7.481205375E0,-1.962048853E0,6.711681463E0,1.092301048E1,1.296952049E1
7.491256375E0,-3.266441190E0,8.967441952E0,6.360468455E0,1.146909814E1
7.501306375E0,-5.441396082E0,1.090317673E1,6.354967979E0,1.374313182E1
7.511357375E0,-7.946321633E0,1.311968544E1,8.552894243E0,1.756195244E1
7.521408375E0,-1.042904121E1,1.563694453E1,1.019213659E1,2.138126711E1
7.531459375E0,-1.289241820E1,1.819957332E1,1.050921940E1,2.465527548E1
7.541509375E0,-1.356871301E1,2.037118478E1,1.074090246E1,2.672942438E1
7.551560375E0,-1.268099107E1,2.215308633E1,1.309927281E1,2.869072527E1
7.561611375E0,-1.027367485E1,2.252856411E1,1.617116018E1,2.957348504E1
7.571662375E0,-5.785321705E0,2.098709773E1,1.877472884E1,2.874749835E1
7.581712375E0,-2.571785246E0,1.739734937E1,1.857375303E1,2.557862674E1
7.591763375E0,-2.342525568E0,1.443464823E1,1.316959844E1,1.967955332E1
7.601814375E0,-2.509324704E0,1.178397557E1,8.415407492E0,1.469618569E1
7.611864375E0,-2.380100068E0,8.720453809E0,5.448892797E0,1.055469676E1
7.621915375E0,-1.326242358E0,4.985005113E0,1.254352303E0,5.308728140E0
7.631962833E0,1.573211498E0,-3.009308712E0,-6.391323043E0,7.237398951E0
7.642013833E0,5.030917450E0,-1.275162661E1,-2.988205994E1,3.287630785E1
7.652063833E0,7.351650445E0,-1.814030828E1,-3.759920580E1,4.238888800E1
7.662114833E0,5.316843957E0,-1.603214965E1,-1.717950784E1,2.409220085E1
7.672165833E0,3.802073041E0,-1.063354290E1,-7.682160802E0,1.365809608E1
7.682216833E0,9.635166205E-1,1.377948409E0,1.374224200E1,1.384472179E1
7.692266833E0,-6.042348933E0,1.103365384E1,2.762773377E1,3.035692954E1
7.702317833E0,-1.448580903E1,1.457031182E1,2.947389154E1,3.592830266E1
7.712368833E0,-1.498063433E1,3.927084172E0,3.343532869E1,3.684783032E1
7.722419833E0,-3.349435399E0,-1.123605287E1,-2.432321113E0,1.197429695E1
7.732469833E0,-8.762407143E-1,-1.194353673E1,1.781593107E0,1.210743331E1
7.742520833E0,-2.796140572E0,-1.265705140E1,6.351024617E0,1.443450262E1
7.752571833E0,-3.104205514E0,-3.673975748E0,-5.883940845E0,7.599667725E0
7.762621833E0,-3.997317126E0,4.488099371E0,-5.827335119E0,8.371344860E0
7.772672833E0,-8.652894495E0,3.299836977E0,1.951993543E0,9.464237212E0
7.782723833E0,-1.505785500E1,-6.170548552E0,1.545592759E1,2.244326991E1
7.792774833E0,-1.718970539E1,-2.164489312E1,2.592146713E1,3.789340084E1
7.802824833E0,-8.057378969E0,-2.777704359E1,1.738996784E1,3.374754048E1
7.812875833E0,3.371696042E-1,-2.687570699E1,7.168257204E0,2.781728278E1
7.822926833E0,4.579347510E0,-2.582369466E1,-8.027941162E0,2.742774998E1
7.832977833E0,6.471687759E0,-2.378536464E1,-2.145925806E1,3.268219806E1
7.843027833E0,8.333697331E0,-1.826223676E1,-2.118270113E1,2.918332794E1
7.853078833E0,9.218824863E0,-1.515435511E1,-1.058236573E1,2.065496732E1
7.863129833E0,8.876056404E0,-1.400247467E1,-1.906844560E0,1.668801158E1
7.873180833E0,9.509443760E0,-8.895460973E0,-4.373701521E0,1.373637549E1
7.883230833E0,8.701284882E0,-2.182938681E0,-1.219862969E1,1.514213150E1
7.893281833E0,4.399277827E0,3.054071487E0,-1.831531779E1,1.908223948E1
7.903332833E0,3.328515816E-1,7.021888533E0,-2.042631233E1,2.160212823E1
7.913383833E0,6.069874701E-1,7.900902801E0,-1.837044534E1,2.000664791E1
7.923433833E0,5.094620526E0,4.516365981E0,-8.524525892E0,1.090964077E1
7.933484833E0,8.831682469E0,2.917848904E0,-3.925373277E-1,9.309486721E0
7.943535833E0,9.803249974E0,5.097523668E0,1.653394366E0,1.117238428E1
7.953585833E0,1.008572428E1,7.577892668E0,-3.286593618E0,1.303641014E1
7.963636833E0,1.069888437E1,9.680103520E0,-1.237066647E1,1.900536555E1
7.973687833E0,9.043668594E0,1.170963407E1,-1.183913352E1,1.894910431E1
7.983738833E0,5.820986797E0,1.364772176E1,-6.809902407E0,1.632540864E1
7.993788833E0,3.124531312E0,1.437387929E1,-4.923410543E0,1.551164314E1
8.003839833E0,1.339394500E0,1.335198830E1,-3.955751024E0,1.398990834E1
8.013890833E0,1.025587007E-1,1.037899022E1,-2.773608326E0,1.074368928E1
8.023941833E0,-2.722946003E-1,7.841476378E0,-2.971199484E0,8.389929828E0
8.033991833E0,5.886839309E-1,6.113776181E0,-4.672942722E0,7.717590404E0
8.044042833E0,1.592016728E0,4.017529489E0,-5.679429799E0,7.136594657E0
8.054093833E0,1.721014199E0,1.622849096E0,-5.133886918E0,5.652638671E0
8.064143833E0,1.029937628E0,-5.961294830E-1,-2.436609607E0,2.711679969E0
8.074194833E0,5.090577176E-1,-3.609062299E0,3.366550784E0,4.961666516E0
8.084245833E0,6.560312837E-1,-8.460625180E0,7.759052272E0,1.149849763E1
8.094296833E0,2.127534558E0,-1.343061698E1,7.066555413E0,1.532462336E1
8.104346833E0,4.676523557E0,-2.613792403E1,-2.047098505E0,2.663177721E1
8.114397833E0,9.326414216E0,-3.869821805E1,-1.454823975E1,4.238142709E1
8.124448833E0,1.201584339E1,-4.015489746E1,-1.481186497E1,4.445433192E1
8.134499833E0,1.089193721E1,-3.430244270E1,-6.317089716E0,3.654035432E1
8.144549833E0,7.453701900E0,-3.132184324E1,-6.680908737E-1,3.220344517E1
8.154600833E0,2.022104144E0,-3.107064919E1,2.631892869E0,3.124741599E1
8.164651833E0,-2.909872717E-1,-2.440603489E1,6.291398805E0,2.520557303E1
8.174702833E0,7.240433188E-1,-1.285582399E1,1.068425463E1,1.673169885E1
8.184752833E0,1.272329129E0,-5.059302759E0,9.784122562E0,1.108803049E1
8.194803833E0,4.854754584E-1,-7.572243673E-1,4.995862223E0,5.076190945E0
8.204854833E0,-5.685833962E-1,2.644793288E0,3.417643754E0,4.358727733E0
8.214904833E0,-1.882345457E0,4.639101377E0,4.877570127E0,6.989647798E0
8.224955833E0,-2.085415310E0,4.968248162E0,9.538552369E0,1.095520096E1
8.235006833E0,-2.058685640E0,5.606261251E0,1.098600371E1,1.250442439E1
8.245057833E0,-3.068788344E0,7.784596419E0,6.264309824E0,1.045270208E1
8.255107833E0,-5.098534652E0,1.040222705E1,4.217496078E0,1.232836795E1
8.265158833E0,-8.251360348E0,1.267702666E1,7.052541976E0,1.668922709E1
8.275209833E0,-1.178902522E1,1.560133498E1,9.976795335E0,2.195265847E1
8.285260833E0,-1.352587046E1,1.870854187E1,1.234750682E1,2.618052015E1
8.295310833E0,-1.443745606E1,2.026861760E1,1.190480477E1,2.758589084E1
8.305361833E0,-1.455787245E1,2.103071796E1,1.092087274E1,2.781165600E1
8.315412833E0,-1.148387307E1,2.151904934E1,1.276231766E1,2.752863195E1
8.325462833E0,-6.395118470E0,2.021523486E1,1.775934114E1,2.765768353E1
8.335513833E0,-2.605289207E0,1.758752655E1,1.974720267E1,2.657180151E1
8.345564833E0,-2.067159718E0,1.527269924E1,1.523494962E1,2.167099862E1
8.355615833E0,-3.269182657E0,1.284489554E1,9.770465221E0,1.646635623E1
8.365665833E0,-3.802763597E0,1.054473071E1,6.630070120E0,1.302344757E1
8.375716833E0,-3.521226303E0,7.837014368E0,4.317410083E0,9.615500960E0
8.385767833E0,-2.029093467E0,3.984497983E0,2.798208439E-1,4.480150017E0
8.395818833E0,1.685194010E0,-3.755384193E0,-8.302189609E0,9.266560397E0
8.405868833E0,5.384106233E0,-1.220549666E1,-2.845805009E1,3.142965739E1
8.415919833E0,7.152360964E0,-1.435263869E1,-2.953569427E1,3.360820943E1
8.425970833E0,5.535294764E0,-1.330237819E1,-1.558335713E1,2.122342510E1
8.436021833E0,4.154187105E0,-1.059702587E1,-9.661885350E0,1.493004542E1
8.446071833E0,-3.497376095E-1,-3.398083064E0,1.040082723E1,1.094744226E1
8.456122833E0,-5.386697719E0,6.347912729E-2,3.559471011E1,3.600005458E1
8.466173833E0,-4.585489718E0,-1.538888459E1,2.369478426E1,2.862319489E1
8.476223833E0,-2.283170482E0,-1.630806338E1,1.644802116E1,2.327451823E1
8.486274833E0,-5.639168211E0,-1.204050812E1,1.553221271E1,2.044562754E1
8.496325833E0,-6.713381249E0,-7.094695723E-1,9.003452030E0,1.125322102E1
8.506376833E0,-5.409063318E0,9.098368127E0,2.602579607E0,1.090007748E1
8.516426833E0,-5.452818618E0,1.397095584E1,-2.463657072E-1,1.499938446E1
8.526477833E0,-6.982133313E0,1.349544740E1,3.289855488E-1,1.519820771E1
8.536528833E0,-7.709487764E0,8.786341404E0,3.136826545E0,1.210271365E1
8.546579833E0,-4.716958515E0,-1.608589491E0,9.706307817E0,1.091098846E1
8.556629833E0,-5.013319085E0,-2.348032943E1,2.023773027E1,3.140103446E1
8.566680833E0,-8.476716717E0,-3.855483263E1,1.846797105E1,4.358205823E1
8.576731833E0,-8.693716246E0,-3.924933216E1,3.828910006E0,4.038256219E1
8.586781833E0,-2.888638261E0,-3.147008185E1,-1.802943806E1,3.638366281E1
8.596832833E0,3.471182615E0,-2.353747544E1,-2.765409068E1,3.648027673E1
8.606883833E0,8.268846447E0,-1.919126812E1,-1.776251266E1,2.742599952E1
8.616934833E0,1.060914598E1,-1.610705131E1,-4.804135530E0,1.987638796E1
8.626984833E0,1.103595179E1,-1.128047650E1,-2.584757001E0,1.599132111E1
8.637035833E0,1.036567143E1,-4.602110721E0,-9.492404974E0,1.478960173E1
8.647086833E0,7.315790641E0,2.512480738E0,-1.599157231E1,1.776411374E1
8.657137833E0,2.655837509E0,6.433177412E0,-1.588573887E1,1.734346978E1
8.667187833E0,6.817219028E-1,7.458285533E0,-1.334066809E1,1.529915661E1
8.677238833E0,3.095525907E0,6.463453125E0,-1.120671037E1,1.330221276E1
8.687289833E0,7.254165081E0,5.282436601E0,-8.167749842E0,1.213421547E1
8.697339833E0,9.616785191E0,5.556450575E0,-3.946232049E0,1.178683366E1
8.707390833E0,9.622662812E0,6.477346110E0,-2.082362186E0,1.178507041E1
8.717441833E0,1.006259504E1,7.421110690E0,-7.261977546E0,1.445908091E1
8.727492833E0,9.692379164E0,8.741794977E0,-1.125314545E1,1.723352766E1
8.737542833E0,6.917495853E0,1.151305068E1,-9.101672974E0,1.622475071E1
8.747593833E0,3.241047024E0,1.363018479E1,-7.240377932E0,1.577052300E1
8.757644833E0,4.606240609E-1,1.329741039E1,-5.887605879E0,1.454981789E1
8.767695833E0,-1.182426580E0,1.066759241E1,-3.325106889E0,1.123619136E1
8.777745833E0,-1.523270136E0,7.805541730E0,-2.519217315E0,8.342259256E0
8.787796833E0,4.820269167E-2,5.759153661E0,-4.198528880E0,7.127258880E0
8.797847833E0,2.077454910E0,3.834653726E0,-5.418131765E0,6.955324574E0
8.807897833E0,3.083183019E0,1.148767961E0,-3.850766314E0,5.064986334E0
8.817948833E0,2.815247226E0,-2.841940935E0,1.802201034E0,4.387501998E0
8.827999833E0,2.438676451E0,-7.694577949E0,6.761550611E0,1.052958875E1
8.838050833E0,2.996526114E0,-1.049380731E1,5.588690953E0,1.226102064E1
8.848100833E0,4.046929289E0,-1.944273815E1,-7.806524062E-1,1.987478608E1
8.858151833E0,6.614268605E0,-2.816126881E1,-1.108389428E1,3.097835248E1
8.868202833E0,8.483727529E0,-3.321290528E1,-1.464656302E1,3.727723861E1
8.878253833E0,6.275110801E0,-3.428658973E1,-8.788955694E0,3.594708602E1
8.888303833E0,3.607212825E0,-3.257332280E1,-2.082221560E0,3.283852904E1
8.898354833E0,2.354866701E0,-3.192353576E1,9.171872306E-1,3.202340964E1
8.908405833E0,1.323778341E0,-3.172547653E1,4.852086791E0,3.212165931E1
8.918455833E0,1.109866873E0,-2.409635231E1,9.156773626E0,2.580140505E1
8.928506833E0,1.868452034E0,-1.350274122E1,1.157660172E1,1.788387097E1
8.938557833E0,1.264278244E0,-6.059982381E0,6.735247496E0,9.147969435E0
8.948608833E0,-7.100566328E-2,-1.480790407E0,3.354163458E0,3.667178007E0
8.958658833E0,-1.204566916E0,1.788542231E0,4.999271150E0,5.444499683E0
8.968709833E0,-2.649090992E0,3.329893420E0,7.518178563E0,8.638800968E0
8.978760833E0,-3.208910435E0,4.038823294E0,1.058098579E1,1.177142557E1
8.988811833E0,-3.304332609E0,5.203290444E0,1.158042112E1,1.311865080E1
8.998861833E0,-4.476280687E0,7.247887511E0,8.614581199E0,1.211527843E1
9.008912833E0,-6.404264685E0,1.029592233E1,5.092540087E0,1.315121999E1
9.018963833E0,-8.785349132E0,1.341724557E1,5.627906474E0,1.699641637E1
9.029013833E0,-1.129032555E1,1.697645275E1,7.906047766E0,2.186725841E1
9.039064833E0,-1.165628875E1,1.984097330E1,1.212736149E1,2.601165480E1
9.049115833E0,-1.199924666E1,2.166111096E1,1.230066127E1,2.764944694E1
9.059166833E0,-1.250093542E1,2.196879378E1,1.034992254E1,2.731340666E1
9.069216833E0,-1.108990639E1,2.096590742E1,1.137583056E1,2.630522417E1
9.079267833E0,-7.651102147E0,1.942389608E1,1.483434869E1,2.561025193E1
9.089318833E0,-3.106027214E0,1.647188833E1,1.994881466E1,2.605620304E1
9.099369833E0,-3.496842536E-1,1.444485747E1,1.901999849E1,2.388590649E1
9.109419833E0,-5.371062264E-2,1.291557786E1,1.236153312E1,1.787799030E1
9.119470833E0,-1.607234399E-1,1.063605837E1,7.366003021E0,1.293868503E1
9.129521833E0,-5.595202120E-1,7.062580476E0,3.924276047E0,8.098953534E0
9.139571833E0,3.307902919E-1,7.296810579E-1,-1.815235063E0,1.984171111E0
9.149622833E0,5.114927906E0,-1.115304696E1,-2.018106373E1,2.361838854E1
9.159673833E0,9.684861984E0,-1.736273502E1,-3.815981812E1,4.302827952E1
9.169724833E0,9.958169614E0,-1.531890511E1,-2.701350715E1,3.261232228E1
9.179774833E0,7.582846429E0,-8.579601400E0,-1.031696178E1,1.541261888E1
9.189825833E0,2.858931774E0,1.585183672E0,1.655815347E1,1.687775887E1
9.199876833E0,-6.161090680E0,8.965760878E0,3.235644022E1,3.413624364E1
9.209926833E0,-1.313578283E1,3.350279152E0,3.416054715E1,3.675209032E1
9.219977833E0,-8.620081674E0,-1.004285250E1,8.750137784E0,1.586598896E1
9.230028833E0,-3.960703908E0,-1.313268029E1,1.562717792E0,1.380567108E1
9.240079833E0,-7.002140731E0,-7.828637647E0,1.109313288E1,1.527662068E1
9.250129833E0,-7.742760175E0,1.036717182E-1,6.935950250E0,1.039559949E1
9.260180833E0,-8.070408320E0,7.934782737E0,-2.026179507E0,1.149772460E1
9.270231833E0,-1.145755826E1,7.817753640E0,-2.916290621E0,1.417383732E1
9.280282833E0,-1.513902137E1,1.193595055E0,3.867313349E0,1.567069717E1
9.290332833E0,-1.273312719E1,-9.693528142E0,1.693447793E1,2.329964718E1
9.300383833E0,-1.035580250E1,-2.383082791E1,2.548261020E1,3.639387898E1
9.310434833E0,-5.248826805E0,-3.149153645E1,1.802862179E1,3.666467311E1
9.320484833E0,1.917068124E0,-3.191218047E1,1.714721133E0,3.201566306E1
9.330535833E0,8.300312068E0,-2.839968552E1,-1.997129604E1,3.569719854E1
9.340586833E0,1.009401213E1,-2.449945936E1,-2.408094841E1,3.580509274E1
9.350637833E0,1.050755061E1,-1.905032215E1,-1.199814855E1,2.484509937E1
9.360687833E0,1.024761731E1,-1.486985649E1,-2.130547628E0,1.818421089E1
9.370738833E0,9.822557480E0,-1.088776814E1,-1.532049438E0,1.474358525E1
9.380789833E0,9.086892382E0,-4.948210924E0,-8.492066828E0,1.338549975E1
9.390839833E0,6.729892616E0,6.670877838E-1,-1.802396974E1,1.925097260E1
9.400890833E0,3.672896937E0,5.444179357E0,-2.211435437E1,2.306889529E1
9.410941833E0,1.791603540E0,6.767635809E0,-1.704578202E1,1.842740954E1
9.420992833E0,3.826388395E0,6.282095300E0,-1.003697488E1,1.244374679E1
9.431042833E0,6.879759092E0,6.553663968E0,-3.861347143E0,1.025629555E1
9.441093833E0,8.621228313E0,7.539440793E0,1.505211303E0,1.155138114E1
9.451144833E0,8.977252995E0,9.033576300E0,1.722669546E0,1.285162101E1
9.461195833E0,8.978887292E0,9.984134760E0,-4.637227929E0,1.420588775E1
9.471245833E0,8.780360287E0,1.021636745E1,-1.277583408E1,1.856585110E1
9.481296833E0,6.397681890E0,1.162712868E1,-1.469630294E1,1.980155992E1
9.491347833E0,1.484994409E0,1.326547173E1,-1.059126519E1,1.703974316E1
9.501397833E0,-1.233827991E0,1.317841020E1,-5.250424265E0,1.423937435E1
9.511448833E0,-2.309983766E0,1.155617506E1,-1.055057559E0,1.183192095E1
9.521499833E0,-2.817551613E0,9.861988764E0,1.579049358E-1,1.025779476E1
9.531550833E0,-2.015991318E0,8.173545018E0,-1.044627296E0,8.483059904E0
9.541600833E0,4.218707621E-1,6.097515074E0,-3.618101510E0,7.102698329E0
9.551651833E0,2.755063004E0,3.863061254E0,-5.878156779E0,7.554226733E0
9.561702833E0,3.590231341E0,1.359034420E0,-5.946013132E0,7.077556626E0
9.571752833E0,2.856928810E0,-8.291305017E-1,-3.874090272E0,4.884472853E0
9.581803833E0,1.507430614E0,-2.765631847E0,1.744917909E0,3.600806170E0
9.591854833E0,1.146025324E0,-7.099590427E0,6.469510841E0,9.673268775E0
9.601905833E0,2.648250747E0,-1.169081305E1,6.028737785E0,1.341767569E1
9.611955833E0,4.979471308E0,-2.119999017E1,-4.410423789E0,2.221905839E1
9.622006833E0,8.169388232E0,-3.189435348E1,-1.462197197E1,3.602486297E1
9.632057833E0,9.663389254E0,-3.874152720E1,-1.391783740E1,4.228466885E1
9.642108333E0,6.770117952E0,-4.036530367E1,-5.385772104E0,4.128194252E1
9.652158333E0,2.975019762E0,-3.632463441E1,1.468148142E0,3.647581756E1
9.662209333E0,1.673383950E-1,-3.169644861E1,5.360824374E0,3.214702622E1
9.672260333E0,-9.974490362E-1,-2.418649767E1,6.769189414E0,2.513570169E1
9.682310333E0,-8.603604805E-1,-1.428571380E1,9.602455419E0,1.723452897E1
9.692361333E0,-6.103534198E-1,-5.944129159E0,8.283437004E0,1.021374228E1
9.702412333E0,-7.639113893E-1,-1.245834664E0,5.339270368E0,5.535654675E0
9.712463333E0,-1.426052429E0,2.563480153E0,2.875833151E0,4.107976672E0
9.722513333E0,-1.660325802E0,5.897437972E0,2.756647600E0,6.718300559E0
9.732564333E0,-2.230495109E0,7.265917985E0,5.559542583E0,9.416856499E0
9.742615333E0,-2.803163370E0,8.570082718E0,6.704097624E0,1.123605659E1
9.752665333E0,-3.061162990E0,1.055200231E1,6.983785152E0,1.301878361E1
9.762716333E0,-4.025042576E0,1.235814174E1,7.005914524E0,1.476507613E1
9.772767333E0,-5.865350207E0,1.375340434E1,6.540759748E0,1.631992653E1
9.782818333E0,-8.260912360E0,1.520743145E1,6.039983150E0,1.833003112E1
9.792868333E0,-1.057602735E1,1.671772516E1,7.070100580E0,2.100764173E1
9.802919333E0,-1.215227882E1,1.743299750E1,1.035849456E1,2.364076335E1
9.812970333E0,-1.226925470E1,1.789606541E1,1.253468438E1,2.505837346E1
9.823020333E0,-1.086771921E1,1.970257906E1,1.427715114E1,2.664837682E1
9.833071333E0,-7.956701610E0,2.171515092E1,1.655722610E1,2.844290098E1
9.843122333E0,-5.749150829E0,2.017756476E1,1.586359664E1,2.630286207E1
9.853173333E0,-5.049371848E0,1.558313260E1,1.235950999E1,2.052042068E1
9.863223333E0,-4.166262190E0,1.219811163E1,8.728680257E0,1.556732241E1
9.873274333E0,-2.756033642E0,9.882271585E0,6.332034030E0,1.205610501E1
9.883325333E0,-1.055502240E0,7.421439303E0,4.466657047E0,8.725988281E0
9.893376333E0,1.313805038E0,3.246468270E0,2.682800775E0,4.411695808E0
9.903426333E0,4.232164111E0,-6.626910285E0,-2.347329640E0,8.205919170E0
9.913477333E0,6.376989178E0,-1.543564945E1,-1.818092772E1,2.468747451E1
9.923528333E0,7.003782045E0,-1.812380276E1,-2.283229422E1,2.998064123E1
9.933578333E0,5.495953528E0,-1.678197202E1,-1.388239859E1,2.246243711E1
